response.url,response.status,links.length
https://play.google.com/store/music/artist?id=Aeixfqmykinp44gs6mdul2u6bci,200,125
https://play.google.com/store/music/album/Sunitha_Sarathy_Arjun_Chandy_Sathya_Prakash_Sevand?id=Bkp4eju22hxlixoxwbnghy5i4ae,200,92
https://play.google.com/intl/en_in/about/play-terms/index.html,200,17
https://play.google.com/store/music/album/Shakthisree_Gopalan_Kalla_Kalavaani?id=Bmsgin4ujrpwl4fydz7ipuhfeye,200,96
https://payments.google.com/payments/apis-secure/get_legal_document?ldl=en&ldo=0&ldt=buyertos,200,7
https://payments.google.com/payments/apis-secure/get_legal_document?ldo=0&ldt=privacynotice&ldl=en,200,8
https://support.google.com/googleplay/answer/6034670?p=about_play&visit_id=636917823474384873-723324069&rd=1,200,40
https://about.google/intl/en/,200,44
https://developer.android.com/index.html,200,61
https://about.google/intl/en/commitments/,200,54
https://about.google/intl/en/products/,200,174
https://about.google/intl/en/stories/,200,90
https://support.google.com/translate?hl=en,200,48
https://blog.google/products/assistant/go-green-your-google-assistant/,200,50
https://support.google.com/chrome?hl=en,200,112
https://blog.google/products/search/work-from-home-jobs-google-search/,200,34
https://support.google.com/websearch?hl=en,200,105
https://support.google.com/youtubemusic?hl=en,200,63
https://support.google.com/maps?hl=en,200,121
https://support.google.com/chromecast/?hl=en&visit_id=636917823474384873-723324069&topic=2994244&rd=1,200,43
https://store.google.com/,200,30
https://www.blog.google/products/maps/take-control-your-commute-google-maps/,200,32
https://support.google.com/googleplay/topic/2999726?hl=en,200,74
https://support.google.com/googlehome?hl=en,200,98
https://support.google.com/youtube?hl=en,200,78
https://support.google.com/androidauto/?hl=en,200,52
https://support.google.com/android?hl=en,200,66
https://support.google.com/wifi?hl=en?hl=en,200,122
https://store.google.com/us/product/pixel_3_setup?hl=en,200,42
https://store.google.com/?hl=en&srp=/product/pixel_slate,200,30
https://about.google/stories/eyes/,200,36
https://support.google.com/chromebook?hl=en,200,78
https://support.google.com/wearos/?hl=en,200,76
https://store.google.com/category/connected_home,200,29
https://www.blog.google/products/wear-os/wear-os-google-health-and-help-are-just-swipe-away/,200,32
https://wearos.google.com/,200,15
https://www.blog.google/products/pixel/google-pixel-3/,200,40
https://support.google.com/mail?hl=en,200,88
https://support.google.com/duo,200,55
https://support.google.com/photos?hl=en,200,69
https://support.google.com/calendar?hl=en,200,76
https://support.google.com/messages/?hl=en,200,50
https://www.android.com/,200,101
https://support.google.com/contacts?hl=en&visit_id=636917823474384873-723324069&rd=1,200,43
https://support.google.com/keep?hl=en,200,54
https://support.google.com/docs?hl=en,200,59
https://support.google.com/docs/topic/9052835?hl=en&visit_id=636917823474384873-723324069&rd=1,200,58
https://support.google.com/docs/topic/9054603?hl=en&visit_id=636917823474384873-723324069&rd=1,200,87
https://support.google.com/drive/?hl=en&visit_id=636917823474384873-723324069&rd=2&topic=14945,200,100
https://support.google.com/google-ads/?utm_source=products&utm_medium=et&utm_campaign=en-us&sourceid=awo&subid=us-en-et-about-products-red-hc?hl=en,200,149
https://support.google.com/adsense?hl=en,200,96
https://support.google.com/business?utm_source=products&utm_medium=et&utm_campaign=en-us?hl=en,200,85
https://support.google.com/analytics?hl=en,200,130
https://www.blog.google/products/g-suite/version-control-to-major-tom-keeping-track-of-work-in-g-suite/,200,35
https://www.blog.google/products/ads/drive-better-results-insiders-look-latest-google-ads-innovations/,200,28
https://www.google.com/calendar/about/,200,12
https://vr.google.com/cardboard/,200,23
https://www.google.com/chrome/,200,40
https://www.blog.google/products/gmail/5-ways-new-gmail-can-help-you-get-more-done/,200,44
https://chrome.google.com/webstore/category/apps,200,6
https://www.google.com/chromebook/,200,49
https://www.android.com/intl/en_us/auto/,200,150
https://play.google.com/store/apps/details?id=com.google.android.contacts,200,136
https://www.google.com/drive/,200,34
https://www.google.com/docs/about/?utm_source=gaboutpage&utm_medium=docslink&utm_campaign=gabout,200,43
https://www.android.com/intl/en_us/,200,218
https://www.google.com/earth/,200,24
https://www.google.com/intl/en_us/chromecast/built-in/,200,19
https://www.google.com/forms/about/?utm_source=gaboutpage&utm_medium=formslink&utm_campaign=gabout,200,37
https://www.google.com/alerts,200,58
https://play.google.com/store/apps/details?id=com.google.android.inputmethod.latin,200,135
https://www.google.com/gmail/about/,200,17
https://www.google.com/finance,200,81
https://www.google.com/cloudprint/learn/index.html,200,13
https://store.google.com/product/google_daydream_view,200,26
https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,200,7
https://duo.google.com/about/,200,15
https://play.google.com/store/apps/details?id=com.google.android.apps.fitness&hl=en,200,136
https://express.google.com/,200,53
https://fi.google.com/about/,200,19
https://www.google.com/flights,200,27
https://edu.google.co.in/products/vr-ar/expeditions/,200,77
https://blog.google/products/arcore/new-childish-gambino-app-pharos-ar/,200,34
https://play.google.com/store/apps/details?id=com.google.android.apps.books&e=-EnableAppDetailsPageRedesign,200,137
https://pay.google.com/about/,200,21
https://play.google.com/store/apps/details?id=com.google.android.play.games&hl=en,200,135
https://play.google.com/store?hl=en,200,205
https://fonts.google.com/,200,5
https://support.google.com/googleplay/answer/4512465,200,61
https://groups.google.com/forum/,200,26
https://one.google.com/about,200,10
https://www.google.com/keep/,200,10
https://support.google.com/hangouts/answer/2944865,200,57
https://www.google.com/maps/about/,200,30
https://www.google.com/streetview/contributors/,200,24
https://play.google.com/music/listen?signup=1,200,26
https://www.google.com/photos/about/,200,6
https://messages.google.com/,200,12
https://edu.google.com/products/gsuite-for-education/,200,80
https://store.google.com/?srp=/product/google_wifi,200,30
https://www.android.com/play-protect/,200,41
https://scholar.google.com/intl/en-US/scholar/about.html,200,9
https://www.google.com/search/about/,200,12
https://www.blog.google/products/photos/keep-your-favorite-photos-date-live-albums/,200,32
https://www.google.com/slides/about/?utm_source=gaboutpage&utm_medium=slideslink&utm_campaign=gabout,200,42
https://accounts.google.com/ServiceLogin?service=wise&passive=1209600&continue=https://sites.google.com/new&followup=https://sites.google.com/new,200,7
https://www.google.com/sheets/about/?utm_source=gaboutpage&utm_medium=sheetslink&utm_campaign=gabout,200,43
https://store.google.com/product/pixel_3,200,33
https://www.tiltbrush.com/,200,37
https://news.google.com/?hl=en-IN&gl=IN&ceid=IN:en,200,290
https://www.youtube.com/yt/about/,200,34
https://www.waze.com/,200,34
https://voice.google.com/about,200,8
https://get.google.com/trips/,200,5
https://admob.google.com/home/?utm_source=internal&utm_medium=et&utm_term=goo.gl%2FPZaclC&utm_content=midpage&utm_campaign=googlehome%26producticon,200,39
https://translate.google.com/intl/en/about/,200,19
https://tv.youtube.com/welcome/?utm_medium=youtubetv&utm_campaign=gabout&utm_source=gaboutpage,200,93
https://youtube.googleblog.com/2015/02/youtube-kids.html,200,347
https://www.youtube.com/musicpremium,200,9
https://gaming.youtube.com/,200,45
https://www.google.com/adsense/start/?utm_source=internal&utm_medium=et&utm_campaign=app_switcher_ev_mr&utm_content=learn_more,200,43
https://www.blogger.com/about/,200,13
https://marketingplatform.google.com/about/analytics/?utm_medium=referral-internal&utm_source=google-products&utm_campaign=product-cross-promo&utm_content=analytics-card,200,54
https://assistant.google.com/business/,200,21
https://marketingplatform.google.com/about/data-studio/?utm_medium=referral-internal&utm_source=google-products&utm_campaign=product-cross-promo&utm_content=data-studio-icon,200,53
https://marketingplatform.google.com/about/enterprise/,200,53
https://www.android.com/enterprise/,200,53
https://www.google.com/retail/solutions/manufacturer-center/,200,26
https://enterprise.google.com/search/,200,15
https://www.google.com/retail/solutions/merchant-center/,200,23
https://cloud.google.com/chrome-enterprise/,200,142
https://domains.google/,200,23
https://ads.google.com/home/,200,35
https://www.google.com/business/?gmbsrc=ww-ww-et-gs-z-gmb-s-z-h~pro-z-u&ppsrc=GMBB0&utm_campaign=ww-ww-et-gs-z-gmb-s-z-h~pro-z-u&utm_source=gmb&utm_medium=et,200,36
https://www.google.com/retail/solutions/shopping-campaigns/,200,27
https://learndigital.withgoogle.com/digitalgarage?utm_source=Engagement&utm_medium=ep&utm_term=ep&utm_content=Other_EP_PP&utm_campaign=Q2_2017_EP_ProductPage,200,28
https://cloud.google.com/maps-platform/,200,139
https://cloud.google.com/,200,147
https://www.google.com/,200,45
https://www.google.com/retail/solutions/,200,25
https://www.google.com/webdesigner/,200,21
https://marketingplatform.google.com/about/tag-manager/,200,54
https://marketingplatform.google.com/about/optimize/?utm_medium=referral-internal&utm_source=google-products&utm_campaign=product-cross-promo&utm_content=optimize-icon,200,52
https://marketingplatform.google.com/about/surveys/?utm_medium=referral-internal&utm_source=google-products&utm_campaign=product-cross-promo&utm_content=surveys-icon,200,53
https://hire.google.com/?utm_source=et&utm_medium=googleaboutproducts&utm_campaign=forbusiness,200,47
https://trends.google.com/trends/,200,46
https://search.google.com/search-console/about?hl=en&utm_source=wmx&utm_medium=wmx-welcome,200,23
https://twitter.com/google,200,141
https://www.google.com/contact/,200,52
https://gsuite.google.com/?utm_source=google_products&utm_campaign=smb_apps&utm_medium=et,200,128
https://www.waze.com/business/,200,21
https://www.youtube.com/user/Google,200,107
https://developers.google.com/products/?hl=en,200,511
https://abc.xyz/investor/,200,65
https://www.blog.google/,200,35
https://about.google/intl/en/locations/,200,118
https://www.blog.google/press/,200,21
https://careers.google.com/,200,34
https://www.google.com/permissions/,200,11
https://www.google.com/about/unwanted-software-policy.html,200,26
https://www.thinkwithgoogle.com/,200,42
https://www.google.com/about/appsecurity/,200,2
https://www.google.com/about/software-principles.html,200,27
https://sustainability.google/responsible-supply-chain/,200,23
https://www.google.org/our-work/crisis-response/,200,34
https://www.google.com/accessibility/,200,13
https://www.google.org/,200,26
https://www.google.com/press/blog-social-directory.html,200,794
https://sustainability.google/,200,15
https://diversity.google/,200,17
https://www.google.com/policies/privacy/,200,0
https://www.google.com/policies/terms/,200,8
https://wellbeing.google/,200,43
https://accounts.google.com/ServiceLogin?service=youtube&uilel=3&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26next%3D%252F%253Fgl%253DIN%26hl%3Den%26app%3Ddesktop&hl=en&passive=true,200,7
https://support.google.com/?hl=en,200,170
https://accounts.google.com/ServiceLogin?uilel=3&service=youtube&passive=true&hl=en&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Ffeature%3Dredirect_login%26hl%3Den%26next%3D%252Ffeed%252Fsubscriptions%26action_handle_signin%3Dtrue%26app%3Ddesktop,200,7
https://transparencyreport.google.com/,200,87
https://safety.google/,200,11
https://www.youtube.com/,200,48
https://www.youtube.com/feed/library,200,8
https://www.youtube.com/feed/history,200,12
https://www.youtube.com/feed/trending,200,169
https://www.youtube.com/watch?v=Ea_GKoe81GY,200,14
https://www.youtube.com/watch?v=vIoXKIIsolA,200,3
https://www.youtube.com/watch?v=HZ7PAyCDwEg,200,3
https://www.youtube.com/user/indiacongress,200,84
https://www.youtube.com/user/fastandfuriousmovie,200,99
https://www.youtube.com/watch?v=6dk829T3AEM,200,14
https://accounts.google.com/ServiceLogin?service=youtube&uilel=3&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Fcontinue_action%3DQUFFLUhqbUJTcnAyLXdjcDF0TE4tclB4QUhMZExNaENQQXxBQ3Jtc0tsYWptWHZReG1DNFhiRDZyNDktemhWTGJKUnhfMXFVQmNjWjkxRVo0M3VlMEhFS25pUGdPcEptTm14Vy14bk5TSDZJN0ZCanhDclpzWXF5cGhLTUdtM05nbjY3dl9BLXJlUXZudXpzVXk0UVpMZnMxRG1KTHhhRDRlOFdSQ0xwS0JtbllfSEs4c0k2QnN0TzJJamxCSW9JaUIwZ2VwVnBuYzVsMV9GSXlHRkRTc2t1cEd5Vkctejk3b2ltaE9JcTFsc01sNnVQcWV3NXNvQXpFSFVHT0hybmJiYUJR%26action_handle_signin%3Dtrue%26next%3D%252F%253Fgl%253DIN%26hl%3Den%26app%3Ddesktop&hl=en&passive=true,200,7
https://manifesto.inc.in/en/?utm_source=YT_Masthead&utm_medium=CPM&utm_campaign=YT_Masthead_19th_April_RoadBlock,200,29
https://www.youtube.com/watch?v=g-ygc1pSDKM,200,14
https://www.youtube.com/user/zeenews,200,70
https://www.youtube.com/user/tseries,200,118
https://www.youtube.com/user/zeemarathi,200,117
https://accounts.google.com/ServiceLogin?service=youtube&uilel=3&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Fcontinue_action%3DQUFFLUhqblg1dmRiLVlWSkFtMk9UYWV0d1htMXhsMEJ5Z3xBQ3Jtc0tscVRaOEpFWmtrQ1ppNEFwNDdpRzVkZHhEMjR0M1k1anJnWWNoWGw5Ny1iQ3J5TkJqcTN2b2VZZGRteUVIVUpfT0RLTllRcjBjTGNxTkhsUS1YX0g4ZldZejF5MGlVNEhKTmlEUURqX3RrTDFfbmMyTFg1SG5oS3FxUk02REgzTUpHMnNTajBUb2VFcmFGclNXYnFKOWtnM1N5Nk51R1dHNXhVUVZuOGp4bWtSMDJxdEs0NVd2R2pGTkoxY2IwMUpwOWljUE5TSlp5Vldrd1pOV3VvM0hFdVlCLU5n%26action_handle_signin%3Dtrue%26next%3D%252F%253Fgl%253DIN%26hl%3Den%26app%3Ddesktop&hl=en&passive=true,200,7
https://accounts.google.com/ServiceLogin?service=youtube&uilel=3&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Fcontinue_action%3DQUFFLUhqbUhIZVVLY2FNdzI3bUt4UlpPUjdDLUlNb05BUXxBQ3Jtc0tuYkVPTG9GdlhudlFWZ0VRVjMwVXd0SHdReGUyT0ZEcXBrUkk3WlhZZXJLZGExMWZyQXQ2LXFoakNuMDIzS3FCODVXNzVnUjNCdWVUbXB5MjNZYlh2SWZfTkRrV19QTkt6OVZfWndoVDhLRmRPdGpHaGl2NEctRnFVTXd6MXlQWGxRMHdiWlRDZUQ0b3FUUlpfbjZLOTBuTzhaeVVlQlVXZDk5MVF0ZUdrNlEtSDA3SURydFNEZ1lIMll5enkxU3BlMkJuU0RGcXNYM2JOVzFxRVVWRGdFSFV0b3Rn%26action_handle_signin%3Dtrue%26next%3D%252F%253Fgl%253DIN%26hl%3Den%26app%3Ddesktop&hl=en&passive=true,200,7
https://www.youtube.com/watch?v=8UcBstGhtSQ,200,14
https://www.youtube.com/watch?v=L6oFZAmO1Ns,200,14
https://accounts.google.com/ServiceLogin?service=youtube&uilel=3&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Fcontinue_action%3DQUFFLUhqa2U4MWViUFFtVFFVR2FpN3pzUXVGMTNWcWlzQXxBQ3Jtc0tuck1TMGdlWnFWX25lcUI5Q0h6dHRNX3FBMy1kT09WVjhBT29uWjdyLUlnV2g5cmpSZmczSFBFT055QV96cUZNU0ZtTjN5dWZ0XzJPQ0hHemZHeE9ZSHlkMi1HaUd1eC11aEF4SHdFMDgwQ1dvQU1PTkVCdTBXblRpcTBnUWZhaXQta2MweXhLT2l5eWVrRHFFU19NY21vRWlMcThyMzRNVzkweTRhcFM2cGdPdkJrUFhVV0Z2Vy1md3BUUkgwdWs2cklqWnY3NHZyM1B1LWR1Q1Jyb1hoaE84RmV3%26action_handle_signin%3Dtrue%26next%3D%252F%253Fgl%253DIN%26hl%3Den%26app%3Ddesktop&hl=en&passive=true,200,7
https://accounts.google.com/ServiceLogin?service=youtube&uilel=3&continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26next%3D%252Fsignin_passive%26hl%3Den%26feature%3Dpassive%26app%3Ddesktop&hl=en&passive=true,200,7
https://www.youtube.com/channel/UC6tcuHYW8s9VtL7tnvwJi1Q,200,27
https://www.youtube.com/channel/UCgV7qqleAFHGh1twhBDj-MA,200,44
https://support.google.com/legal/answer/3110420,200,47
https://www.youtube.com/?feature=embeds_subscribe_title,200,61
https://www.youtube.com/channel/UCLF0KVv3DPBCjatHgwgkpsQ,200,58
https://www.youtube.com/embed/?controls=0&enablejsapi=1&iv_load_policy=3&modestbranding=1&mute=1&rel=0&showinfo=0&origin=https%3A%2F%2Fwww.youtube.com&widgetid=1,200,3
https://accounts.google.com/ServiceLogin?service=youtube&btmpl=popup&passive=true&continue=http%3A%2F%2Fwww.youtube.com%2Fsignin%3Faction_handle_signin%3Dtrue%26next%3Dhttps%253A%252F%252Fwww.youtube.com%252Fpost_login%26hl%3Den%26feature%3Dshortcut%26app%3Ddesktop&uilel=3&hl=en,200,7
https://accounts.google.com/ServiceLogin?hl=en&passive=true&continue=https://translate.google.co.in/%3Fhl%3Den%26tab%3DwT,200,7
https://www.google.com/policies/,200,12
https://support.google.com/translate/,200,48
https://translate.google.co.in/?hl=en&tab=TT,200,32
https://about.google/,200,37
https://translate.google.com/community?source=web,200,11
https://translate.google.com/intl/en/about/,200,19
https://myaccount.google.com/intro?utm_source=OGB&tab=Tk&utm_medium=app,200,36
https://about.google/intl/en/products/?tab=Th,200,174
https://books.google.co.in/bkshp?hl=en&tab=Tp,200,29
https://accounts.google.com/ServiceLogin?service=cl&passive=1209600&osid=1&continue=https://calendar.google.com/calendar/render?tab%3DTc&followup=https://calendar.google.com/calendar/render?tab%3DTc&scc=1,200,7
https://accounts.google.com/ServiceLogin?passive=1209600&continue=https://contacts.google.com/?hl%3Den%26tab%3DTC&followup=https://contacts.google.com/?hl%3Den%26tab%3DTC&hl=en,200,7
https://www.google.co.in/webhp?tab=Tw,200,45
https://www.google.com/photos/about/,200,6
https://www.blogger.com/about/?r=1-null_user,200,13
https://accounts.google.com/o/oauth2/postmessageRelay?parent=https%3A%2F%2Ftranslate.google.co.in&jsh=m%3B%2F_%2Fscs%2Fabc-static%2F_%2Fjs%2Fk%3Dgapi.gapi.en.NqPOw1G8B3I.O%2Frt%3Dj%2Fd%3D1%2Frs%3DAHpOoo9Un2bnlKyVHr37bEqQCNKVG9ZmzA%2Fm%3D__features__,200,0
https://support.google.com/translate/answer/9179237?p=gendered_translations&hl=en&visit_id=636917823474384873-723324069&rd=1,200,39
https://www.google.co.in/shopping?hl=en&source=og&tab=Tf,200,120
https://www.google.com/intl/en_in/policies/terms/?fg=1,200,0
https://play.google.com/store?hl=en&tab=T8,200,205
https://www.google.com/advanced_search?hl=en-IN&fg=1,200,12
https://accounts.google.com/ServiceLogin?hl=en&passive=true&continue=https://www.google.com/%3Fgws_rd%3Dssl,200,7
https://www.google.com/intl/en_in/policies/privacy/?fg=1,200,11
https://translate.google.co.in/community?source=webapp-user-edit,200,11
https://translate.google.co.in/community?source=mfooter,200,11
https://www.google.com/?gws_rd=ssl,200,45
https://www.google.com/history/optout?hl=en-IN&fg=1,200,3
https://accounts.google.com/ServiceLogin?hl=en&passive=true&continue=https://www.google.com/advanced_search%3Fhl%3Den-IN%26fg%3D1,200,7
https://www.google.com/webhp?tab=ww,200,45
https://www.google.com/history/privacyadvisor/search?utm_source=googlemenu&fg=1,200,9
https://support.google.com/websearch/answer/510?p=adv_safesearch&hl=en&visit_id=636917823474384873-723324069&rd=1,200,41
https://support.google.com/websearch/answer/29508?p=ws_images_usagerights&hl=en&visit_id=636917823474384873-723324069&rd=1,200,47
https://www.google.com/services/?subid=ww-ww-et-g-awa-a-g_hpbfoot1_1!o2&utm_source=google.com&utm_medium=referral&utm_campaign=google_hpbfooter&fg=1,200,43
https://ads.google.com/intl/en_in/home/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2&utm_source=google.com&utm_medium=referral&utm_campaign=google_hpafooter&fg=1,200,33
https://www.google.com/?hl=en,200,45
https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fwww.google.com%2F%3Fgws_rd%3Dssl&sacu=1&rip=1,200,7
https://accounts.google.com/signin/usernamerecovery?continue=https%3A%2F%2Fwww.google.com%2F%3Fgws_rd%3Dssl&hl=en,200,4
https://support.google.com/websearch/answer/54068?p=adv_pages_visited&hl=en&visit_id=636917823474384873-723324069&rd=1,200,51
https://accounts.google.com/SignUp?continue=https%3A%2F%2Fwww.google.com%2F%3Fgws_rd%3Dssl&hl=en,200,7
https://support.google.com/websearch/answer/2466433?visit_id=636917823474384873-723324069&p=adv_pages_similar&hl=en&rd=1,200,46
https://support.google.com/websearch/answer/2466433?visit_id=636917823474384873-723324069&p=adv_operators&hl=en&rd=1,200,46
https://policies.google.com/?hl=en&gl=in,200,13
https://policies.google.com/technologies?hl=en&gl=in,200,18
https://policies.google.com/terms?hl=en&gl=in,200,13
https://policies.google.com/faq?hl=en&gl=in,200,15
https://myaccount.google.com/intro?hl=en,200,36
https://policies.google.com/privacy/key-terms?hl=en&gl=in,200,18
https://policies.google.com/privacy?hl=en&gl=in,200,90
https://policies.google.com/privacy/frameworks?hl=en&gl=in,200,22
https://accounts.google.com/Login,200,7
https://policies.google.com/privacy/google-partners?hl=en&gl=in,200,21
https://policies.google.com/privacy/archive?hl=en&gl=in,200,71
https://www.google.com/history/optout?utm_source=search-privacy-advisor,200,3
https://accounts.google.com/ServiceLogin?hl=en&continue=https://www.google.com/history/privacyadvisor/search?utm_source%3Dgooglemenu%26fg%3D1,200,7
https://accounts.google.com/ServiceLogin?passive=1209600&continue=https://www.google.com/history/privacyadvisor/search?utm_source%3Dgooglemenu%26fg%3D1&followup=https://www.google.com/history/privacyadvisor/search?utm_source%3Dgooglemenu%26fg%3D1,200,7
https://www.google.com/,200,45
https://about.google/intl/en_in/?utm_source=google-IN&utm_medium=referral&utm_campaign=hp-footer&fg=1,200,37
https://www.youtube.com/embed/Uvbz5mj6E00?enablejsapi=1&rel=0&control=1&showinfo=0&start=0&autoplay=0&cc_load_policy=1&hl=en&cc_lang_pref=en,200,5
https://www.google.co.in/intl/en/business/?gmbsrc=in-ww-et-gs-z-gmb-s-z-l~ser-ctrl-u&subid=ww-ww-et-g-awa-a-g_hpbfoot1_1!o2,200,36
https://www.google.com/services/,200,47
https://ads.google.com/intl/en_in/home/?subid=in-en-et-g-aw-a-home-awhp_redirect!o2,200,32
https://www.youtube.com/watch?v=JkOKhW0Emos,200,19
https://adssettings.google.com/anonymous?sig=ACi0TChFJanDtayYWN2S6UynPjTc4535tWRox3jcQK0SHMmQxxX9UxXF0FVA1OqA7lU1z5jeijVk9G4r3aRocqoVKXbtEfub7YOq65LLuLjUpxxPvyrCdbw&hl=en,200,34
https://myaccount.google.com/intro?utm_source=search-privacy-advisor,200,36
https://policies.google.com/privacy?utm_source=search-privacy-advisor,200,90
https://privacy.google.com/?utm_source=search-privacy-advisor,200,11
https://www.youtube.com/intl/en/ads/?subid=ww-ww-et-g-awa-a-g_hpbfoot1_1!o2&sourceid=awo&utm_source=google.com&utm_medium=referral&utm_campaign=google_hpbfooter&utm_term=et&utm_content=ww,200,36
https://ads.google.com/intl/en_in/home/campaigns/app-ads/,200,39
https://www.youtube.com/watch?v=taqggFQaJtE,200,3
https://www.google.co.in/intl/en/adsense/start/?utm_source=google.com&utm_medium=referral&utm_campaign=google_hpbfooter&subid=ww-ww-et-g-awa-a-g_hpbfoot1_1!o2,200,42
https://cloud.google.com/solutions/smb/data-analytics/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,140
https://cloud.google.com/solutions/smb/storage/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,147
https://cloud.google.com/solutions/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,165
https://cloud.google.com/solutions/smb/web-hosting/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,139
https://admob.google.com/home/?subid=ww-ww-et-g-awa-a-g_hpbfoot1_1!o2&_adc=eww-ww-et-bizsol&utm_source=google.com&utm_medium=referral&utm_campaign=google_hpbfooter,200,39
https://marketingplatform.google.com/about/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,52
https://marketingplatform.google.com/about/?utm_medium=referral&utm_source=google.com&utm_campaign=google_hpbfooter&utm_content=data-studio-card,200,52
https://www.google.co.in/intl/en/retail/solutions/shopping-campaigns/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,27
https://ads.google.com/intl/en/home/?subid=ww-ww-et-g-awa-a-g_hpbfoot1_1!o2,200,33
https://hire.google.com/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,47
https://www.android.com/enterprise/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,54
https://cloud.google.com/chrome-enterprise/,200,141
https://cloud.google.com/chrome-enterprise/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,141
https://cloud.google.com/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,148
https://marketingplatform.google.com/about/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,52
https://marketingplatform.google.com/about/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,52
https://blog.google/products/ads/,200,19
https://domains.google/?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,23
https://admanager.google.com/home/,200,43
https://gsuite.google.com/signup/basic/welcome?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,2
https://twitter.com/googleads,200,136
https://support.google.com/?hl=en-IN,200,171
https://www.youtube.com/googleads,200,58
https://www.google.co.in/intl/en/policies/privacy/,200,0
https://developers.google.com/?hl=en,200,68
https://www.google.co.in/,200,45
https://www.google.co.in/intl/en/services/sitemap.html?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,133
https://www.google.co.in/intl/en/policies/terms/,200,13
https://ads.google.com/intl/en_in/home/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,33
https://ads.google.com/intl/en_in/home/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000&utm_source=google.com&utm_medium=referral&utm_campaign=google_hpafooter&fg=1,200,33
https://www.yourprimer.com/in?utm_source=google.com&utm_campaign=google_hpbfooter&utm_medium=referral,200,12
https://ads.google.com/intl/en_in/home/pricing/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,32
https://ads.google.com/intl/en_in/home/resources/advanced/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,44
https://learndigital.withgoogle.com/digitalunlocked,200,24
https://ads.google.com/intl/en_in/home/faq/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,35
https://ads.google.com/intl/en_in/home/contact-us/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,36
https://ads.google.com/intl/en_in/home/how-it-works/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,31
https://www.youtube.com/watch?v=WHv7hPJLZBI&subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,14
https://www.yourprimer.com/?utm_source=digital&utm_medium=embeddedpromo&utm_campaign=adwords&subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,12
https://www.google.co.in/intl/en/retail/solutions/shopping-campaigns/?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,27
https://developers.google.com/adwords/api/docs/guides/start?hl=en&subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,100
https://support.google.com/google-ads/answer/6146252?utm_medium=et&utm_campaign=en&utm_source=ww-ww-et-b2bfooter_adwords&subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,102
https://support.google.com/google-ads/answer/2476688?subid=ww-ww-et-g-awa-a-g_hpafoot1_1!o2m--ahpm-0000000011-0000000000,200,119
